hhid,upm,nvivi,nhoga,dpto,area,año,fex_2022,facpob,dominio,ipcm,lnipcm,tipo_empleo,tipo_vivienda,tipo_pared,tipo_piso,tipo_techo,tipo_agua_proveedor,tipo_agua_vivienda,tipo_agua_proveedor_beber,tipo_agua_fuente_beber,tipo_banho_desague,tipo_combustible,tipo_basura,tipo_vivienda_propiedad,tipo_hogar,tiene_agua_24hrs,tiene_luz_electrica,tiene_linea_fija,tiene_celular,tiene_banho,tiene_computadora,tiene_tableta,tiene_internet,tiene_internet_cablewifi,tiene_internet_modem,tiene_radio,tiene_televisor,tiene_heladera,tiene_cocina_gas,tiene_cocina_elec,tiene_lavarropas,tiene_videoDVD,tiene_termocalefon,tiene_acondicionador_aire,tiene_antena_parabolica,tiene_tv_cable,tiene_horno_microondas,tiene_horno_electrico,tiene_auto_camion,tiene_motocicleta,tiene_seguro,jefe,jefe_edad,jefe_anios_estudio,jefe_idioma,jefe_tipo_empleo,jefe_estado_civil,jefe_tiene_seguro,nro_dormitorios,nro_trabajo,nro_5menos,nro_6a14,nro_tiene_seguro,totpers,linea_pobreza_total,linea_pobreza_extrema,pobrezai,pobnopoi,pob_total,pob_ext,ipcm_median
7402_21_1,7402,21,1,4,6,2022,59.717995,119.43599,6,1488168.67469879,14.213057,4,1,4,5,1,2,2,2,2,2,4,1,1,4,1,1,0,1,1,0,0,0,,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,.5,46,7,1,4,5,0,2,2,0,0,0,2,589563,308878,3,0,0,0,1349961.5
7402_23_1,7402,23,1,4,6,2022,59.717995,119.43599,6,1291060.240963851,14.070974,4,1,4,5,1,2,2,2,2,2,1,1,1,4,1,1,0,1,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.5,54,4,1,4,5,0,1,2,0,0,0,2,589563,308878,3,0,0,0,1349961.5
7402_24_1,7402,24,1,4,6,2022,59.717995,238.87198,6,630746.9879518052,13.35466,3.3333333,1,4,5,1,2,2,2,2,7,1,1,1,4,1,1,0,1,1,0,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.25,27,4,1,2,5,0,2,3,1,0,0,4,589563,308878,3,0,0,0,1349961.5
7402_26_1,7402,26,1,4,6,2022,59.717995,238.87198,6,1459495.557228911,14.193602,4.5,1,4,5,1,2,2,11,7,2,1,1,1,4,1,1,0,1,1,0,0,0,,,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,.25,.25,61,4,1,4,1,0,2,4,0,0,1,4,589563,308878,3,0,0,0,1349961.5
7402_29_1,7402,29,1,4,6,2022,59.717995,238.87198,6,1260620.27208835,14.047114,4,1,4,5,1,2,2,2,2,2,1,5,1,4,1,1,0,1,1,0,0,0,,,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,.25,46,6,1,3,2,0,3,2,0,2,0,4,589563,308878,3,0,0,0,1349961.5
7402_35_1,7402,35,1,4,6,2022,59.717995,59.717995,6,1783591.032445109,14.394139,2,1,4,5,1,2,2,2,2,2,1,1,1,1,1,1,0,1,1,0,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52,1,1,2,5,0,1,1,0,0,0,1,589563,308878,3,0,0,0,1349961.5
7402_40_1,7402,40,1,4,6,2022,59.717995,238.87198,6,355260.1716867459,12.780605,4,1,1,1,2,2,1,2,1,7,1,4,1,2,1,1,0,1,1,0,0,0,,,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,.25,21,3,1,9,2,0,1,1,1,1,0,4,589563,308878,2,1,1,0,1349961.5
7402_4_1,7402,4,1,4,6,2022,59.717995,179.15399,6,886987.9518072261,13.695586,2,1,4,5,1,2,2,2,1,2,2,4,1,2,1,1,0,1,1,0,0,0,,,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,.33333334,33,12,1,2,1,1,1,1,1,0,3,3,589563,308878,3,0,0,0,1349961.5
7414_11_1,7414,11,1,4,1,2022,92.031433,552.1886,1,334474.3213213207,12.720315,4,1,4,5,4,2,2,2,2,3,1,2,1,4,0,1,0,1,1,0,0,0,,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,.16666667,54,2,1,4,1,0,2,2,0,2,0,6,816163,338225,1,1,1,1,1349961.5
7414_23_1,7414,23,1,4,1,2022,92.031433,276.0943,1,1942833.742833738,14.479658,2,1,4,4,3,2,2,2,2,3,2,6,1,4,1,1,0,1,1,0,0,0,,,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,.66666669,.33333334,18,8,2,9,2,0,2,2,0,0,2,3,816163,338225,3,0,0,0,1349961.5
7414_24_1,7414,24,1,4,1,2022,92.031433,368.12573,1,667308.8531941018,13.411008,3.6666667,1,3,3,3,3,2,3,2,3,2,2,1,4,1,1,0,1,1,0,0,0,,,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,.25,45,3,1,2,1,0,2,3,0,1,0,4,816163,338225,2,1,1,0,1349961.5
7414_30_1,7414,30,1,4,1,2022,92.031433,276.0943,1,1356633.906633904,14.120517,2,1,4,5,3,2,2,2,2,2,3,6,1,3,0,1,0,1,1,0,0,0,,,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,.66666669,.33333334,42,1,1,2,1,1,4,2,0,1,2,3,816163,338225,3,0,0,0,1349961.5
7414_31_1,7414,31,1,4,1,2022,92.031433,644.22003,1,342893.3472563465,12.745174,3,1,4,4,3,2,1,2,1,3,3,1,1,4,1,1,0,1,1,0,0,0,,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,.14285715,68,3,1,9,4,0,2,2,1,3,0,7,816163,338225,2,1,1,0,1349961.5
7414_41_1,7414,41,1,4,1,2022,92.031433,460.15717,1,467522.7582309572,13.055203,3,1,4,1,4,2,1,2,1,7,3,2,1,4,1,1,0,1,1,0,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.2,31,7,1,9,5,0,3,2,0,1,0,5,816163,338225,2,1,1,0,1349961.5
7414_48_1,7414,48,1,4,1,2022,92.031433,460.15717,1,1337778.286486484,14.106521,2.5,1,4,5,4,2,2,11,7,3,2,2,1,4,0,1,0,1,1,0,0,0,,,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,.2,30,8,3,4,2,0,2,2,1,2,0,5,816163,338225,3,0,0,0,1349961.5
7414_49_1,7414,49,1,4,1,2022,92.031433,276.0943,1,2241516.516516512,14.622663,1.5,1,4,5,4,2,2,11,7,3,2,2,1,2,0,1,0,1,1,0,0,0,,,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1,.66666669,.33333334,42,4,2,2,1,1,3,2,0,1,2,3,816163,338225,3,0,0,0,1349961.5
7414_5_1,7414,5,1,4,1,2022,92.031433,184.06287,1,837428.3374283357,13.638091,4,1,4,5,3,2,2,11,7,3,2,2,1,2,0,1,0,1,1,0,0,0,,,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,.5,.5,59,0,1,4,1,0,2,1,0,0,1,2,816163,338225,3,0,0,0,1349961.5
7414_60_1,7414,60,1,4,1,2022,92.031433,552.1886,1,269012.6179361174,12.502514,4.75,1,4,1,4,2,2,2,2,6,1,2,1,4,0,1,0,1,1,0,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.16666667,56,0,1,5,1,0,3,3,1,2,0,6,816163,338225,1,1,1,1,1349961.5
7414_62_1,7414,62,1,4,1,2022,92.031433,368.12573,1,265343.2512285007,12.48878,5,1,4,1,4,2,2,2,2,7,1,1,1,2,1,1,0,1,1,0,0,0,,,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,.25,38,7,1,6,2,0,2,2,0,1,0,4,816163,338225,1,1,1,1,1349961.5
7414_6_1,7414,6,1,4,1,2022,92.031433,184.06287,1,1256142.506142503,14.043556,4,1,3,4,3,2,2,2,2,3,2,2,1,3,0,1,0,1,1,0,0,0,,,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,.5,44,0,2,4,5,0,2,1,0,1,0,2,816163,338225,3,0,0,0,1349961.5
7424_14_1,7424,14,1,4,1,2022,52.168476,208.6739,1,3457102.190191388,15.055942,2.5,1,4,5,1,2,2,11,7,2,4,2,1,2,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,.25,48,12,3,4,1,1,2,2,1,1,4,4,816163,338225,3,0,0,0,1349961.5
7424_18_1,7424,18,1,4,1,2022,52.168476,260.84238,1,1694134.636682616,14.342683,1,1,4,5,1,2,2,11,7,3,2,2,1,4,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,.80000001,.2,74,16,3,1,4,1,4,2,1,2,4,5,816163,338225,3,0,0,0,1349961.5
7424_19_1,7424,19,1,4,1,2022,52.168476,52.168476,1,667541.7075715306,13.411357,,1,4,5,1,2,2,11,7,3,2,2,1,1,1,1,1,0,1,0,0,0,,,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,72,6,2,9,4,1,1,0,0,0,1,1,816163,338225,2,1,1,0,1349961.5
7424_21_1,7424,21,1,4,1,2022,52.168476,208.6739,1,1602242.822966507,14.286915,1,1,4,5,1,2,2,5,5,2,2,2,1,4,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,0,0,1,0,1,1,1,0,0,.5,.25,68,6,3,9,5,0,3,1,0,2,2,4,816163,338225,3,0,0,0,1349961.5
7424_25_1,7424,25,1,4,1,2022,52.168476,365.17932,1,484458.5896559582,13.090787,1.5,1,4,3,4,2,2,2,2,2,2,2,1,4,0,1,0,1,1,0,0,0,,,1,1,1,1,0,1,0,0,0,0,1,0,1,0,1,.42857143,.14285715,59,5,2,1,1,0,3,2,2,2,3,7,816163,338225,2,1,1,0,1349961.5
7424_27_1,7424,27,1,4,1,2022,52.168476,104.33695,1,798249.508370228,13.590177,,1,4,4,4,2,2,2,2,3,2,2,1,2,1,1,0,0,1,0,0,0,,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,.5,75,3,1,9,1,1,1,0,0,0,2,2,816163,338225,2,1,1,0,1349961.5
7424_3_1,7424,3,1,4,1,2022,52.168476,156.50543,1,2040019.544414259,14.52847,3,1,4,1,2,2,2,2,2,3,1,1,1,2,1,1,0,1,1,0,0,0,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,.33333334,62,0,1,4,2,0,2,2,0,0,0,3,816163,338225,3,0,0,0,1349961.5
7424_44_1,7424,44,1,4,1,2022,52.168476,156.50543,1,1979768.740031898,14.49849,2.3333333,1,4,5,1,2,2,5,5,2,1,2,1,2,1,1,0,1,1,0,0,0,,,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,.33333334,.33333334,66,12,3,2,1,1,3,3,0,0,1,3,816163,338225,3,0,0,0,1349961.5
7424_45_1,7424,45,1,4,1,2022,52.168476,208.6739,1,2190119.168660287,14.599466,3.3333333,1,4,5,1,2,2,11,7,3,2,2,1,4,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,.25,67,12,2,1,1,1,3,3,1,0,4,4,816163,338225,3,0,0,0,1349961.5
7424_6_1,7424,6,1,4,1,2022,52.168476,52.168476,1,5340809.409888358,15.490888,,1,4,5,1,5,2,5,2,2,2,1,1,1,,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,57,12,3,9,6,1,1,0,0,0,1,1,816163,338225,3,0,0,0,1349961.5
7424_7_1,7424,7,1,4,1,2022,52.168476,104.33695,1,604873.8071501947,13.312775,4,1,4,5,1,2,2,6,4,3,2,2,1,3,1,1,0,1,1,0,0,0,,,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,.5,.5,79,2,1,9,4,1,2,1,0,0,1,2,816163,338225,2,1,1,0,1349961.5
7424_8_1,7424,8,1,4,1,2022,52.168476,156.50543,1,2720143.540669857,14.816195,1,1,4,4,4,2,2,11,7,2,4,2,1,4,0,1,0,1,1,0,0,0,,,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,1,.33333334,50,15,1,1,2,1,2,2,0,1,3,3,816163,338225,3,0,0,0,1349961.5
742_10_1,742,10,1,0,1,2022,74.061134,222.18341,0,1593184.941031938,14.281245,2.5,2,4,5,1,1,2,11,7,2,2,2,4,2,1,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,.66666669,.33333334,28,14,2,3,2,0,1,2,1,0,2,3,816163,338225,3,0,0,0,1349961.5
742_13_1,742,13,1,0,1,2022,74.061134,148.12227,0,2773562.653562647,14.835643,2,3,4,5,4,1,2,1,2,1,4,2,4,3,1,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,.5,.5,55,12,2,2,3,1,1,2,0,0,1,2,816163,338225,3,0,0,0,1349961.5
742_17_1,742,17,1,0,1,2022,74.061134,222.18341,0,887674.0376740358,13.69636,2,3,4,5,6,1,1,1,1,3,4,2,4,4,1,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,.66666669,.33333334,22,12,3,2,5,1,1,1,1,0,2,3,816163,338225,3,0,0,0,1349961.5
742_21_1,742,21,1,0,1,2022,74.061134,148.12227,0,4634708.099447208,15.349084,2,1,4,4,1,1,2,1,2,3,3,2,1,2,1,1,0,0,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.5,43,9,2,9,2,0,2,1,0,0,0,2,816163,338225,3,0,0,0,1349961.5
742_31_1,742,31,1,0,1,2022,74.061134,370.30569,0,602948.4029484016,13.309587,4.8000002,1,4,5,1,1,2,1,2,3,2,2,1,4,1,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,.2,64,3,3,4,2,0,3,5,0,0,0,5,816163,338225,2,1,1,0,1349961.5
742_35_1,742,35,1,0,1,2022,74.061134,444.36682,0,1493332.847256344,14.216521,3,1,4,5,1,1,2,1,2,1,4,2,4,4,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,.33333334,.16666667,39,14,2,2,1,1,3,4,0,2,2,6,816163,338225,3,0,0,0,1349961.5
742_3_1,742,3,1,0,1,2022,74.061134,370.30569,0,3821590.735298927,15.156178,2.6666667,1,4,5,1,1,2,1,2,1,2,2,1,4,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,.80000001,.2,42,17,2,2,2,1,3,3,1,1,4,5,816163,338225,3,0,0,0,1349961.5
742_5_1,742,5,1,0,1,2022,74.061134,74.061134,0,2135442.260442256,14.574184,2,3,4,4,1,1,1,1,1,1,4,2,4,1,1,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,25,12,2,2,5,1,1,1,0,0,1,1,816163,338225,3,0,0,0,1349961.5
7440_11_1,7440,11,1,4,6,2022,62.259186,124.51837,6,1667920.621410988,14.327088,4.5,1,4,5,1,2,2,2,2,2,1,1,1,2,1,1,0,1,1,0,0,0,,,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,1,.5,70,9,1,4,1,1,4,2,0,0,2,2,589563,308878,3,0,0,0,1349961.5
7440_13_1,7440,13,1,4,6,2022,62.259186,124.51837,6,3064815.832649704,14.935498,2.5,1,4,5,4,2,2,2,2,2,1,1,1,2,0,1,0,1,1,0,0,0,,,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,.5,.5,51,12,1,4,1,0,3,2,0,0,1,2,589563,308878,3,0,0,0,1349961.5
7440_15_1,7440,15,1,4,6,2022,62.259186,311.29593,6,332984.5115665286,12.715851,4.5,1,3,4,4,2,2,2,2,6,1,1,1,2,1,1,0,1,1,0,0,0,,,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,.2,65,4,1,4,1,0,2,2,1,1,0,5,589563,308878,2,1,1,0,1349961.5
7440_19_1,7440,19,1,4,6,2022,62.259186,186.77756,6,728172.4550634971,13.498293,4,1,3,4,2,2,2,2,2,3,1,1,1,4,1,1,0,1,1,0,0,0,,,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,.33333334,78,2,1,4,5,0,2,1,0,0,0,3,589563,308878,3,0,0,0,1349961.5
7440_22_1,7440,22,1,4,6,2022,62.259186,249.03674,6,1438106.902129675,14.178838,4,1,4,4,4,2,2,2,2,3,1,1,1,2,1,1,0,1,1,0,0,0,,,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,.25,.25,75,2,2,4,1,1,3,4,0,0,1,4,589563,308878,3,0,0,0,1349961.5
7440_28_1,7440,28,1,4,6,2022,62.259186,186.77756,6,896916.2204121519,13.706717,4.5,1,4,5,4,2,2,2,2,3,1,1,1,4,1,1,0,1,1,0,0,0,,,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,.33333334,57,10,1,4,1,0,4,2,0,0,0,3,589563,308878,3,0,0,0,1349961.5
7440_33_1,7440,33,1,4,6,2022,62.259186,186.77756,6,338490.2789171442,12.73225,4.5,1,4,4,4,6,1,6,1,6,1,1,1,2,,1,0,1,1,0,0,0,,,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,.33333334,59,1,1,9,1,0,2,2,0,0,0,3,589563,308878,2,1,1,0,1349961.5
7440_37_1,7440,37,1,4,6,2022,62.259186,62.259186,6,1157156.246133706,13.961476,,1,3,1,4,2,2,2,2,3,1,1,1,1,1,1,0,1,1,0,0,0,,,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,80,2,1,9,4,0,1,0,0,0,0,1,589563,308878,3,0,0,0,1349961.5
7440_39_1,7440,39,1,4,6,2022,62.259186,62.259186,6,1321298.154224771,14.094125,4,1,3,5,4,2,2,2,2,3,4,1,1,1,1,1,0,1,1,0,0,0,,,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,76,2,1,4,4,0,2,1,0,0,0,1,589563,308878,3,0,0,0,1349961.5
7440_3_1,7440,3,1,4,6,2022,62.259186,124.51837,6,2878224.261689901,14.872684,4,1,4,5,1,2,2,2,2,2,1,1,1,2,1,1,0,1,1,0,0,0,,,0,1,1,1,0,1,0,0,1,0,0,0,1,0,1,1,.5,63,6,1,4,1,1,3,1,0,0,2,2,589563,308878,3,0,0,0,1349961.5
7440_4_1,7440,4,1,4,6,2022,62.259186,249.03674,6,878149.9078291716,13.685573,4.3333335,1,3,4,4,2,1,2,1,3,1,4,1,2,1,1,0,1,1,0,0,0,,,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,.25,41,6,1,4,1,0,3,3,1,0,0,4,589563,308878,3,0,0,0,1349961.5
7458_11_1,7458,11,1,4,6,2022,52.338211,209.35284,6,868037.2340425536,13.67399,4,1,4,3,1,2,2,2,2,2,2,4,1,4,1,1,0,1,1,0,0,0,,,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,.75,.25,75,6,2,9,1,1,3,1,0,1,3,4,589563,308878,3,0,0,0,1349961.5
7458_15_1,7458,15,1,4,6,2022,52.338211,157.01463,6,2706338.496453902,14.811108,3.6666667,1,4,4,4,2,2,2,2,3,4,1,1,2,1,1,0,1,1,0,0,0,,,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,.33333334,66,0,1,4,1,0,3,3,0,0,0,3,589563,308878,3,0,0,0,1349961.5
7458_19_1,7458,19,1,4,6,2022,52.338211,104.67642,6,3621499.202127662,15.102399,3.5,1,4,5,1,2,2,2,2,2,4,4,1,2,1,1,0,1,1,0,0,0,,,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,.5,55,6,1,2,1,0,2,2,0,0,0,2,589563,308878,3,0,0,0,1349961.5
7458_22_1,7458,22,1,4,6,2022,52.338211,366.36749,6,349738.4609118542,12.764941,5,1,4,1,4,2,2,2,2,3,1,1,1,4,1,1,0,1,1,0,0,0,,,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,.14285715,62,3,1,9,1,0,3,4,0,2,0,7,589563,308878,2,1,1,0,1349961.5
7458_23_1,7458,23,1,4,6,2022,52.338211,104.67642,6,365489.3617021278,12.808992,,1,4,4,4,2,2,2,2,2,2,1,1,4,1,1,0,1,1,0,0,0,,,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,.5,18,11,1,9,5,0,4,0,1,0,0,2,589563,308878,2,1,1,0,1349961.5
7458_25_1,7458,25,1,4,6,2022,52.338211,52.338211,6,881143.1058513647,13.688975,4,1,4,4,4,2,2,2,2,3,2,4,6,1,1,1,0,1,1,0,0,0,,,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,25,15,2,4,5,0,2,1,0,0,0,1,589563,308878,3,0,0,0,1349961.5
7458_2_1,7458,2,1,4,6,2022,52.338211,157.01463,6,379412.765957447,12.84638,4,1,4,4,4,7,5,2,5,6,4,1,1,2,,1,0,1,1,0,0,0,,,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,.33333334,21,6,1,4,2,0,1,2,1,0,0,3,589563,308878,2,1,1,0,1349961.5
7458_35_1,7458,35,1,4,6,2022,52.338211,261.69107,6,1352101.787234043,14.117171,3.3333333,1,4,5,4,2,2,2,2,2,1,4,1,4,1,1,0,1,1,0,0,0,,,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,.2,60,8,2,4,1,0,3,3,0,1,0,5,589563,308878,3,0,0,0,1349961.5
7458_4_1,7458,4,1,4,6,2022,52.338211,52.338211,6,1096468.085106384,13.907605,,1,4,4,4,2,2,2,2,3,4,1,6,1,1,1,0,1,1,0,0,0,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,81,0,1,9,4,0,1,0,0,0,0,1,589563,308878,3,0,0,0,1349961.5
7458_5_1,7458,5,1,4,6,2022,52.338211,314.02927,6,490582.4468085109,13.103349,4.6666665,1,4,4,4,2,2,2,2,7,1,7,1,4,1,1,0,1,1,0,0,0,,,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,.16666667,70,2,1,4,1,0,3,3,0,2,0,6,589563,308878,2,1,1,0,1349961.5
7458_6_1,7458,6,1,4,6,2022,52.338211,52.338211,6,317627.6595744683,12.668635,4,1,4,4,3,6,5,6,5,7,1,1,1,1,,1,0,0,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,3,2,4,5,0,1,1,0,0,0,1,589563,308878,2,1,1,0,1349961.5
7458_7_1,7458,7,1,4,6,2022,52.338211,52.338211,6,689208.5106382982,13.443299,4,1,4,3,2,6,2,6,2,7,2,1,1,1,,1,0,0,1,0,0,0,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,65,4,1,4,5,0,1,1,0,0,0,1,589563,308878,3,0,0,0,1349961.5
7464_13_1,7464,13,1,4,1,2022,57.623772,518.61395,1,208913.032084586,12.249673,,1,4,3,4,2,2,2,2,6,1,1,1,4,1,1,0,1,1,0,0,0,,,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,.11111111,.11111111,63,3,1,9,4,1,3,0,1,0,1,9,816163,338225,1,1,1,1,1349961.5
7464_14_1,7464,14,1,4,1,2022,57.623772,345.74265,1,853145.8162428195,13.656686,4,1,4,4,4,2,2,2,2,7,1,1,1,4,1,1,0,1,1,0,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,.16666667,50,6,1,2,2,0,3,5,0,0,0,6,816163,338225,3,0,0,0,1349961.5
7464_18_1,7464,18,1,4,1,2022,57.623772,172.87132,1,494809.4749794899,13.111928,6,1,3,4,3,2,2,2,2,6,1,1,1,2,1,1,0,1,1,0,0,0,,,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,.33333334,64,6,1,9,1,0,1,1,0,1,0,3,816163,338225,2,1,1,0,1349961.5
7464_21_1,7464,21,1,4,1,2022,57.623772,230.49509,1,3507263.40976209,15.070347,1,1,4,5,1,2,2,2,2,2,4,1,1,2,1,1,0,1,1,1,0,0,,,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,.75,.25,43,16,2,1,1,1,3,2,0,2,3,4,816163,338225,3,0,0,0,1349961.5
7464_25_1,7464,25,1,4,1,2022,57.623772,115.24754,1,1489083.777686624,14.213672,4,1,4,5,1,2,2,2,2,3,4,6,1,2,1,1,0,1,1,0,0,0,,,0,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,.5,55,9,2,4,1,0,2,1,0,0,0,2,816163,338225,3,0,0,0,1349961.5
7464_29_1,7464,29,1,4,1,2022,57.623772,172.87132,1,278482.3625922879,12.53711,4,1,4,5,4,2,2,2,2,2,2,1,1,2,1,1,0,1,1,0,0,0,,,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,.33333334,40,6,2,9,1,0,2,1,1,0,0,3,816163,338225,1,1,1,1,1349961.5
7464_30_1,7464,30,1,4,1,2022,57.623772,115.24754,1,2082284.762100076,14.548976,3,1,4,4,1,2,2,2,2,2,2,1,1,3,1,1,0,1,1,0,0,0,,,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,.5,.5,68,3,1,4,3,0,2,2,0,0,1,2,816163,338225,3,0,0,0,1349961.5
7464_32_1,7464,32,1,4,1,2022,57.623772,230.49509,1,1596240.771123867,14.283162,3.5,1,4,5,4,2,2,2,2,2,2,1,1,3,1,1,0,1,1,1,0,0,,,1,1,1,1,0,1,0,0,1,0,1,1,1,0,1,.5,.25,50,15,3,1,3,1,2,2,0,1,2,4,816163,338225,3,0,0,0,1349961.5
7464_35_1,7464,35,1,4,1,2022,57.623772,172.87132,1,603937.6538146004,13.311226,6,1,4,5,4,2,2,2,2,2,4,4,1,4,0,1,0,1,1,0,0,0,,,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,.33333334,64,3,1,9,4,0,2,1,0,0,0,3,816163,338225,2,1,1,0,1349961.5
7464_36_1,7464,36,1,4,1,2022,57.623772,172.87132,1,1865775.909215198,14.439188,3,1,4,5,1,2,2,2,2,2,4,1,1,2,0,1,0,1,1,0,0,0,,,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,.66666669,.33333334,82,12,3,3,1,1,3,1,0,0,2,3,816163,338225,3,0,0,0,1349961.5
7464_9_1,7464,9,1,4,1,2022,57.623772,115.24754,1,666847.8260869546,13.410317,,1,4,4,4,2,2,2,2,3,3,1,1,2,1,1,0,1,1,0,0,0,,,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,.5,87,3,1,9,1,0,1,0,0,0,0,2,816163,338225,2,1,1,0,1349961.5
7479_10_1,7479,10,1,4,6,2022,62.449001,374.694,6,588712.1212121212,13.285692,2,1,4,4,4,2,2,2,2,3,4,1,1,2,1,1,0,1,1,0,0,0,,,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,.16666667,42,6,1,2,1,0,2,1,3,1,0,6,589563,308878,2,1,1,0,1349961.5
7479_16_1,7479,16,1,4,6,2022,62.449001,374.694,6,578267.2124594067,13.267792,3.3333333,1,3,1,4,2,2,2,2,7,1,1,1,2,1,1,0,1,1,0,0,0,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,.16666667,53,3,1,4,2,0,2,3,0,1,0,6,589563,308878,2,1,1,0,1349961.5
7479_20_1,7479,20,1,4,6,2022,62.449001,62.449001,6,2279832.535885168,14.639612,2,1,4,4,4,2,2,2,2,2,3,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,23,11,2,2,2,0,2,1,0,0,0,1,589563,308878,3,0,0,0,1349961.5
